train 86804 images, use 1511.7552108764648 seconds, loss 16.491685141309507
train 87004 images, use 1514.7938959598541 seconds, loss 16.490675383519058
train 87204 images, use 1517.9007992744446 seconds, loss 16.489932828141555
train 87404 images, use 1520.968667268753 seconds, loss 16.48909366093733
train 87604 images, use 1523.979046344757 seconds, loss 16.48889752233772
train 87804 images, use 1527.050768852234 seconds, loss 16.488800854620365
train 88004 images, use 1530.1328094005585 seconds, loss 16.488525586110462
train 88204 images, use 1533.144315481186 seconds, loss 16.487816677365096
train 88404 images, use 1536.0548131465912 seconds, loss 16.486549711067767
train 88604 images, use 1538.9705460071564 seconds, loss 16.48608725894957
train 88804 images, use 1541.9417643547058 seconds, loss 16.485238869999264
train 89004 images, use 1544.9358513355255 seconds, loss 16.484434794119615
train 89204 images, use 1547.9264278411865 seconds, loss 16.483769962321738
train 89404 images, use 1550.9301731586456 seconds, loss 16.48286732888341
train 89604 images, use 1553.8947846889496 seconds, loss 16.482305394933753
train 89804 images, use 1556.8865566253662 seconds, loss 16.481015294158436
train 90004 images, use 1559.855725288391 seconds, loss 16.48076685404589
train 90204 images, use 1562.836865901947 seconds, loss 16.479815889098365
train 90404 images, use 1565.8217680454254 seconds, loss 16.478560371194707
train 90604 images, use 1568.8296003341675 seconds, loss 16.478096345067552
train 90804 images, use 1571.8055555820465 seconds, loss 16.477084412699533
train 91004 images, use 1574.852011680603 seconds, loss 16.476541220638822
train 91204 images, use 1577.878561258316 seconds, loss 16.475804530050805
train 91404 images, use 1580.8973667621613 seconds, loss 16.475527079326977
train 91604 images, use 1583.9384977817535 seconds, loss 16.475026373321462
train 91804 images, use 1586.997190952301 seconds, loss 16.475189179857253
train 92004 images, use 1590.0583910942078 seconds, loss 16.475154067607416
train 92204 images, use 1593.1769354343414 seconds, loss 16.474631225527027
train 92404 images, use 1596.2264647483826 seconds, loss 16.47403269344135
train 92604 images, use 1599.3112213611603 seconds, loss 16.473733496855438
train 92804 images, use 1602.3444693088531 seconds, loss 16.473224873892573
train 93004 images, use 1605.419596672058 seconds, loss 16.47214672004789
train 93204 images, use 1609.4118266105652 seconds, loss 16.471083822071108
train 93404 images, use 1612.5238089561462 seconds, loss 16.470432876315417
train 93604 images, use 1615.5784635543823 seconds, loss 16.470028843515784
train 93804 images, use 1618.6381013393402 seconds, loss 16.469511982322288
train 94004 images, use 1621.7233023643494 seconds, loss 16.469328750418498
train 94204 images, use 1624.7813551425934 seconds, loss 16.468857111085367
train 94404 images, use 1627.8273723125458 seconds, loss 16.46822038483553
train 94604 images, use 1630.8633527755737 seconds, loss 16.467435848807675
train 94804 images, use 1633.9780101776123 seconds, loss 16.467178739723643
train 95004 images, use 1637.1195061206818 seconds, loss 16.466315153874543
train 95204 images, use 1640.223958492279 seconds, loss 16.46552695731998
train 95404 images, use 1643.320796251297 seconds, loss 16.464833869762955
train 95604 images, use 1646.4584288597107 seconds, loss 16.4644314248675
train 95804 images, use 1649.5613300800323 seconds, loss 16.463814903993804
train 96004 images, use 1652.4914815425873 seconds, loss 16.46310634949179
train 96204 images, use 1655.5432152748108 seconds, loss 16.46193162982166
train 96404 images, use 1658.7127978801727 seconds, loss 16.461219192490955
train 96604 images, use 1661.8506739139557 seconds, loss 16.461119200189053
train 96804 images, use 1664.8915963172913 seconds, loss 16.460588090706047
train 97004 images, use 1667.9594616889954 seconds, loss 16.459859966622236
train 97204 images, use 1671.014633655548 seconds, loss 16.458985443066574
train 97404 images, use 1674.1857221126556 seconds, loss 16.45818919460344
train 97604 images, use 1677.358877658844 seconds, loss 16.45777598170704
train 97804 images, use 1680.5644249916077 seconds, loss 16.457624557539734
train 98004 images, use 1683.7585649490356 seconds, loss 16.45807316343927
train 98204 images, use 1687.0499014854431 seconds, loss 16.457697130950898
train 98404 images, use 1690.3299179077148 seconds, loss 16.45709565418269
train 98604 images, use 1693.6853559017181 seconds, loss 16.45701377143841
train 98804 images, use 1696.9106829166412 seconds, loss 16.456551809791957
train 99004 images, use 1699.9035198688507 seconds, loss 16.456173811717118
train 99204 images, use 1702.8402123451233 seconds, loss 16.45514883321001
train 99404 images, use 1705.7708714008331 seconds, loss 16.45407956847242
train 99604 images, use 1708.7308821678162 seconds, loss 16.453312814173454
train 99804 images, use 1711.7741882801056 seconds, loss 16.45278958236227
train 100004 images, use 1714.803321838379 seconds, loss 16.45316332239655
train 100204 images, use 1717.7723758220673 seconds, loss 16.4528159366978
train 100404 images, use 1720.82994556427 seconds, loss 16.45204818475751
train 100604 images, use 1723.9727957248688 seconds, loss 16.45161906862987
train 100804 images, use 1727.0152113437653 seconds, loss 16.45095582443914
train 101004 images, use 1730.1615533828735 seconds, loss 16.450760784833495
train 101204 images, use 1733.3671746253967 seconds, loss 16.45067434157885
train 101404 images, use 1736.584995508194 seconds, loss 16.44998713143807
train 101604 images, use 1739.7586860656738 seconds, loss 16.44897736497643
train 101804 images, use 1742.9159679412842 seconds, loss 16.44840838600775
train 102004 images, use 1746.0424149036407 seconds, loss 16.448630730504288
train 102204 images, use 1749.1702547073364 seconds, loss 16.448408582692753
train 102404 images, use 1752.3314490318298 seconds, loss 16.447978594928745
train 102604 images, use 1755.511774301529 seconds, loss 16.447282717898243
train 102804 images, use 1758.6622819900513 seconds, loss 16.446188424405545
train 103004 images, use 1761.7531008720398 seconds, loss 16.445647555613746
train 103204 images, use 1764.8894908428192 seconds, loss 16.44511788967515
train 103404 images, use 1768.0074179172516 seconds, loss 16.444670503508025
train 103604 images, use 1771.1729893684387 seconds, loss 16.444427819355475
train 103804 images, use 1774.362298965454 seconds, loss 16.444295112581052
train 104004 images, use 1777.5376374721527 seconds, loss 16.44360739146276
train 104204 images, use 1780.7829585075378 seconds, loss 16.443316233061104
train 104404 images, use 1783.9613065719604 seconds, loss 16.443076049548054
train 104604 images, use 1787.2057769298553 seconds, loss 16.442576667736635
train 104804 images, use 1790.393770456314 seconds, loss 16.442411009587094
train 105004 images, use 1793.5725412368774 seconds, loss 16.44126602035097
train 105204 images, use 1796.726746559143 seconds, loss 16.44050919153003
train 105404 images, use 1799.9515435695648 seconds, loss 16.44003820759496
train 105604 images, use 1803.1983652114868 seconds, loss 16.43994788738482
train 105804 images, use 1806.43945646286 seconds, loss 16.439195718236
train 106004 images, use 1809.630952835083 seconds, loss 16.439017152905006
train 106204 images, use 1812.8487620353699 seconds, loss 16.438293988642187
train 106404 images, use 1816.083382844925 seconds, loss 16.437894121272862
train 106604 images, use 1819.329422235489 seconds, loss 16.437560219995863
train 106804 images, use 1822.551772594452 seconds, loss 16.43631861106473
train 107004 images, use 1825.7673559188843 seconds, loss 16.43589307218077
train 107204 images, use 1828.9079642295837 seconds, loss 16.43512552025229
train 107404 images, use 1832.169284582138 seconds, loss 16.435424476768723
train 107604 images, use 1835.4048402309418 seconds, loss 16.434929629664698
train 107804 images, use 1838.607008934021 seconds, loss 16.434912468708387
train 108004 images, use 1841.8060636520386 seconds, loss 16.43492800260012
train 108204 images, use 1845.0354807376862 seconds, loss 16.434878941807682
train 108404 images, use 1847.9826321601868 seconds, loss 16.43449853293685
train 108604 images, use 1850.93714761734 seconds, loss 16.433406238248224
train 108804 images, use 1853.9180686473846 seconds, loss 16.433293548667002
train 109004 images, use 1856.8678765296936 seconds, loss 16.432946161885766
train 109204 images, use 1859.832255601883 seconds, loss 16.432729115093874
train 109404 images, use 1862.7147119045258 seconds, loss 16.432377208879586
train 109604 images, use 1865.717857837677 seconds, loss 16.432039344182858
train 109804 images, use 1868.684890985489 seconds, loss 16.431725890577734
train 110004 images, use 1871.7282497882843 seconds, loss 16.431022742593708
train 110204 images, use 1874.7564907073975 seconds, loss 16.430597482554173
train 110404 images, use 1877.7678229808807 seconds, loss 16.42997833905242
train 110604 images, use 1880.7761085033417 seconds, loss 16.429857823984264
train 110804 images, use 1883.832266330719 seconds, loss 16.429665549482543
train 111004 images, use 1886.9015362262726 seconds, loss 16.429168886463454
train 111204 images, use 1889.9632849693298 seconds, loss 16.429152927264216
train 111404 images, use 1893.0371198654175 seconds, loss 16.429176820552026
train 111604 images, use 1896.1188139915466 seconds, loss 16.428989255157443
train 111804 images, use 1899.2088663578033 seconds, loss 16.42872790257864
train 112004 images, use 1902.2568340301514 seconds, loss 16.427972076671583
train 112204 images, use 1905.32572722435 seconds, loss 16.42711739796435
train 112404 images, use 1908.4075167179108 seconds, loss 16.426441490077504
train 112604 images, use 1911.5507426261902 seconds, loss 16.426062764210876
train 112804 images, use 1914.699327468872 seconds, loss 16.42564404077559
train 113004 images, use 1917.9321603775024 seconds, loss 16.42536820930579
train 113204 images, use 1921.0500266551971 seconds, loss 16.425148358303584
train 113404 images, use 1924.170464515686 seconds, loss 16.4251497976196
train 113604 images, use 1927.3327286243439 seconds, loss 16.42468231377925
train 113804 images, use 1930.630027294159 seconds, loss 16.42424582985908
train 114004 images, use 1933.6749448776245 seconds, loss 16.423657565457837
train 114204 images, use 1936.6554770469666 seconds, loss 16.422915187026312
train 114404 images, use 1939.6617784500122 seconds, loss 16.42242943024387
train 114604 images, use 1942.6748094558716 seconds, loss 16.42227223687343
train 114804 images, use 1945.7406771183014 seconds, loss 16.42185745690477
train 115004 images, use 1948.715648174286 seconds, loss 16.421373641053105
train 115204 images, use 1951.7168374061584 seconds, loss 16.421367359975918
train 115404 images, use 1954.853371143341 seconds, loss 16.420669075686774
train 115604 images, use 1957.8898079395294 seconds, loss 16.420511211674814
train 115804 images, use 1960.9668402671814 seconds, loss 16.42041065993313
train 116004 images, use 1964.026696920395 seconds, loss 16.420047801902776
train 116204 images, use 1967.069375038147 seconds, loss 16.419726874469546
train 116404 images, use 1970.1962428092957 seconds, loss 16.41948177068801
train 116604 images, use 1973.1884515285492 seconds, loss 16.418957508683334
train 116804 images, use 1976.1748666763306 seconds, loss 16.418477594064576
train 117004 images, use 1979.0869224071503 seconds, loss 16.417491687627034
train 117204 images, use 1981.9902193546295 seconds, loss 16.417178081022694
train 117404 images, use 1985.0160284042358 seconds, loss 16.416455303820122
train 117604 images, use 1988.0099999904633 seconds, loss 16.416507839629475
train 117804 images, use 1990.9215033054352 seconds, loss 16.415848518541516
train 118004 images, use 1993.8557572364807 seconds, loss 16.415695477191427
train 118204 images, use 1996.8415913581848 seconds, loss 16.415434522569406
train 118404 images, use 1999.8756058216095 seconds, loss 16.415497701012292
train 118604 images, use 2002.8391902446747 seconds, loss 16.41495444776879
train 118804 images, use 2005.810284614563 seconds, loss 16.414640690564195
train 119004 images, use 2008.7955939769745 seconds, loss 16.41452470986745
train 119204 images, use 2012.0412139892578 seconds, loss 16.41409053390326
train 119404 images, use 2015.3217508792877 seconds, loss 16.414096907382195
train 119604 images, use 2018.336543083191 seconds, loss 16.414244626917636
train 119804 images, use 2021.3651022911072 seconds, loss 16.4136228718373
